路名,交通态势,速度,经度,纬度,编号
１０４国道,1,55,120.836037,29.8935738,12
１０４国道,1,55,120.836693,29.8916893,12
１０４国道,1,55,120.837326,29.8898582,12
１０４国道,1,55,120.837479,29.8894882,12
１０４国道,1,55,120.837585,29.8892097,12
１０４国道,1,55,120.837708,29.8888836,12
１０４国道,1,55,120.837852,29.8885593,12
１０４国道,1,55,120.838264,29.8876495,12
１０４国道,1,55,120.838966,29.8860703,12
１０４国道,1,55,120.83947,29.8846169,12
１０４国道,1,55,120.839668,29.8831692,12
１０４国道,1,55,120.839592,29.8814659,12
１０４国道,1,55,120.839378,29.8794308,12
１０４国道,1,55,120.839424,29.8783817,12
１０４国道,1,55,120.839539,29.8775959,12
１０４国道,1,55,120.839821,29.8765202,12
１０４国道,1,55,120.839928,29.8761559,12
１０４国道,1,55,120.840462,29.8750134,12
１０４国道,1,55,120.841583,29.8730583,12
１０４国道,1,55,120.842331,29.871294,12
１０４国道,1,55,120.842606,29.870676,12
１０４国道,1,55,120.843452,29.8689919,12
１０４国道,1,55,120.844276,29.8673019,12
１０４国道,1,55,120.845917,29.8637104,12
１０４国道,1,55,120.8461,29.8633251,12
１０４国道,1,55,120.84626,29.8628445,12
１０４国道,1,55,120.846344,29.8625565,12
１０４国道,1,55,120.846428,29.8622837,12
１０４国道,1,55,120.846504,29.8619595,12
１０４国道,1,55,120.846581,29.8615208,12
１０４国道,1,55,120.846634,29.861084,12
１０４国道,1,55,120.846649,29.8607559,12
１０４国道,1,55,120.846664,29.8604527,12
１０４国道,1,55,120.846664,29.8600979,12
１０４国道,1,55,120.846664,29.859827,12
１０４国道,1,55,120.846619,29.8594704,12
１０４国道,1,55,120.846581,29.8591156,12
１０４国道,1,55,120.846527,29.8588009,12
１０４国道,1,55,120.846474,29.8585377,12
１０４国道,1,55,120.846329,29.8579636,12
１０４国道,1,55,120.846222,29.8576088,12
１０４国道,1,55,120.8461,29.8572845,12
１０４国道,1,55,120.845779,29.8564224,12
１０４国道,1,55,120.845596,29.855978,12
１０４国道,1,55,120.845482,29.8557243,12
１０４国道,1,55,120.845306,29.8553562,12
１０４国道,1,55,120.845131,29.8550396,12
１０４国道,1,55,120.844551,29.8540573,12
１０４国道,1,55,120.843292,29.8519554,12
１０４国道,1,55,120.843109,29.851635,12
１０４国道,1,55,120.842896,29.8512135,12
１０４国道,1,55,120.842834,29.8510895,12
１０４国道,1,55,120.842667,29.8506756,12
１０４国道,1,55,120.842575,29.8504047,12
１０４国道,1,55,120.842522,29.8501778,12
１０４国道,1,55,120.842438,29.8497162,12
１０４国道,1,55,120.8424,29.8495369,12
１０４国道,1,55,120.842377,29.8492718,12
１０４国道,1,55,120.842361,29.8490582,12
１０４国道,1,55,120.842354,29.8488216,12
１０４国道,1,55,120.842361,29.8486271,12
１０４国道,1,55,120.842384,29.8483105,12
１０４国道,1,55,120.8424,29.8481064,12
１０４国道,1,55,120.842445,29.8478451,12
１０４国道,1,55,120.842491,29.8475914,12
１０４国道,1,55,120.84256,29.847311,12
１０４国道,1,55,120.842628,29.8471165,12
１０４国道,1,55,120.842735,29.8468037,12
１０４国道,1,55,120.842819,29.8465824,12
１０４国道,1,55,120.842896,29.8464088,12
１０４国道,1,55,120.842987,29.8462124,12
１０４国道,1,55,120.843216,29.845768,12
１０４国道,1,55,120.84491,29.8427334,12
１０４国道,1,55,120.846016,29.8407288,12
１０４国道,1,55,120.84816,29.8369026,12
１０４国道,1,55,120.849052,29.8352928,12
１０４国道,1,55,120.849281,29.8348808,12
１０４国道,1,55,120.849388,29.8346443,12
１０４国道,1,55,120.84951,29.8343773,12
１０４国道,1,55,120.849625,29.8341103,12
１０４国道,1,55,120.849777,29.8337326,12
１０４国道,1,55,120.849869,29.8334541,12
１０４国道,1,55,120.849937,29.8332405,12
１０４国道,1,55,120.850044,29.8329029,12
１０４国道,1,55,120.850105,29.8326225,12
１０４国道,1,55,120.850136,29.8324986,12
１０４国道,1,55,120.85022,29.8320847,12
１０４国道,1,55,120.850273,29.8317375,12
１０４国道,1,55,120.850311,29.8314896,12
１０４国道,1,55,120.850327,29.8312626,12
１０４国道,1,55,120.850365,29.8309422,12
１０４国道,1,55,120.850372,29.8302307,12
１０４国道,1,55,120.850372,29.8289776,12
１０４国道,1,55,120.850357,29.8277473,12
１０４国道,1,55,120.850365,29.8270493,12
１０４国道,1,55,120.850334,29.8260841,12
１０４国道,1,55,120.850365,29.8242931,12
１０４国道,1,55,120.850456,29.8234844,12
１０４国道,1,55,120.85067,29.8224049,12
１０４国道,1,55,120.851242,29.8203773,12
１０４国道,1,55,120.851372,29.8198261,12
１０４国道,1,55,120.851433,29.819355,12
１０４国道,1,55,120.851501,29.818924,12
１０４国道,1,55,120.851517,29.8185825,12
１０４国道,1,55,120.85154,29.8183689,12
１０４国道,1,55,120.851547,29.8179817,12
１０４国道,1,55,120.851677,29.8151817,12
１０４国道,1,55,120.851784,29.8139954,12
１０４国道,1,55,120.851891,29.8132668,12
１０４国道,1,55,120.852089,29.8122749,12
１０４国道,1,55,120.852448,29.8106709,12
１０４国道,1,55,120.852623,29.809866,12
１０４国道,1,55,120.853027,29.8079872,12
１０４国道,1,55,120.853317,29.8065281,12
１０４国道,1,55,120.853508,29.8052616,12
１０４国道,1,55,120.853691,29.803875,12
１０４国道,1,55,120.853828,29.8022537,12
１０４国道,1,55,120.853905,29.8002262,12
１０４国道,1,55,120.853905,29.7995281,12
１０４国道,1,55,120.853897,29.7991333,12
１０４国道,1,55,120.853867,29.7986355,12
１０４国道,1,55,120.853851,29.7982941,12
１０４国道,1,55,120.853638,29.7964268,12
１０４国道,1,55,120.853508,29.7956009,12
１０４国道,1,55,120.853424,29.7949429,12
１０４国道,1,55,120.853348,29.794529,12
１０４国道,1,55,120.853012,29.7927685,12
１０４国道,1,55,120.852669,29.7909031,12
１０４国道,1,55,120.852425,29.7896347,12
１０４国道,1,55,120.852249,29.7886887,12
１０４国道,1,55,120.852158,29.7882576,12
１０４国道,1,55,120.852112,29.7880707,12
１０４国道,1,55,120.852036,29.7877502,12
１０４国道,1,55,120.851974,29.7875729,12
１０４国道,1,55,120.851921,29.7874088,12
１０４国道,1,55,120.851822,29.7871513,12
１０４国道,1,55,120.851707,29.7868748,12
１０４国道,1,55,120.851608,29.7866535,12
１０４国道,1,55,120.851509,29.7864704,12
１０４国道,1,55,120.851326,29.7861519,12
１０４国道,1,55,120.851082,29.7857685,12
１０４国道,1,55,120.850647,29.7851295,12
１０４国道,1,55,120.849976,29.7842407,12
１０４国道,1,55,120.849121,29.7831516,12
１０４国道,1,55,120.847717,29.781208,12
１０４国道,1,55,120.847031,29.7802925,12
１０４国道,1,55,120.845779,29.7779236,12
１０４国道,1,55,120.845444,29.777174,12
１０４国道,1,55,120.844154,29.7734928,12
１０４国道,1,55,120.843483,29.7713909,12
１０４国道,1,55,120.842972,29.7699509,12
１０４国道,1,55,120.842598,29.7686615,12
１０４国道,1,55,120.842346,29.7675343,12
１０４国道,1,55,120.842308,29.766737,12
１０４国道,1,55,120.842346,29.7656097,12
１０４国道,1,55,120.842537,29.7644749,12
１０４国道,1,55,120.842941,29.7630711,12
１０４国道,1,55,120.843399,29.7617474,12
１０４国道,1,55,120.84359,29.7606659,12
１０４国道,1,55,120.843674,29.7595863,12
１０４国道,1,55,120.843544,29.7584934,12
１０４国道,1,55,120.843155,29.756752,12
１０４国道,1,55,120.842865,29.7558804,12
１０４国道,1,55,120.842522,29.7551594,12
１０４国道,1,55,120.842064,29.7544441,12
１０４国道,1,55,120.841515,29.7538357,12
１０４国道,1,55,120.841034,29.7534008,12
１０４国道,1,55,120.840408,29.752924,12
１０４国道,1,55,120.838531,29.7518005,12
１０４国道,1,55,120.837761,29.751173,12
１０４国道,1,55,120.837387,29.7508125,12
１０４国道,1,55,120.83696,29.7503242,12
１０４国道,1,55,120.836731,29.7499504,12
１０４国道,1,55,120.836426,29.7494259,12
１０４国道,1,55,120.836197,29.7488976,12
１０４国道,1,55,120.835999,29.7482796,12
１０４国道,1,55,120.835838,29.747427,12
１０４国道,1,55,120.83503,29.743,12
１０４国道,1,55,120.83461,29.7405643,12
１０４国道,1,55,120.834137,29.7379074,12
１０４国道,1,55,120.834068,29.7376041,12
１０４国道,1,55,120.833885,29.7364979,12
１０４国道,1,55,120.833763,29.7339115,12
１０４国道,1,55,120.833778,29.7336712,12
１０４国道,1,55,120.833832,29.7334709,12
１０４国道,1,55,120.834221,29.7324409,12
１０４国道,1,55,120.836517,29.7284393,12
１０４国道,1,55,120.838539,29.7251873,12
１０４国道,1,55,120.83989,29.7229557,12
１０４国道,1,55,120.840233,29.7216091,12
１０４国道,1,55,120.840302,29.7205296,12
１０４国道,1,55,120.840363,29.7195816,12
１０４国道,1,55,120.840027,29.7178307,12
１０４国道,1,55,120.839806,29.7173328,12
１０４国道,1,55,120.838791,29.7150707,12
１０４国道,1,55,120.835487,29.7077103,12
１０４国道,1,55,120.834229,29.7048759,12
１０４国道,1,55,120.834007,29.7043552,12
１０４国道,1,55,120.833282,29.7028446,12
１０４国道,1,55,120.832207,29.7003822,12
１０４国道,1,55,120.831909,29.6998348,12
１０４国道,1,55,120.831612,29.6993561,12
１０４国道,1,55,120.830879,29.6984806,12
１０４国道,1,55,120.830444,29.6981239,12
１０４国道,1,55,120.828224,29.6962261,12
１０４国道,1,55,120.827713,29.6956749,12
１０４国道,1,55,120.827263,29.6950436,12
１０４国道,1,55,120.826767,29.6941204,12
１０４国道,1,55,120.826385,29.6930618,12
１０４国道,1,55,120.826248,29.6922798,12
１０４国道,1,55,120.826195,29.6915016,12
１０４国道,1,55,120.826263,29.690712,12
１０４国道,1,55,120.826363,29.6899738,12
１０４国道,1,55,120.826401,29.689497,12
１０４国道,1,55,120.826439,29.6888275,12
１０４国道,1,55,120.826401,29.6883106,12
１０４国道,1,55,120.826317,29.6878185,12
１０４国道,1,55,120.826195,29.6874046,12
１０４国道,1,55,120.82592,29.6867332,12
１０４国道,1,55,120.825706,29.6863422,12
１０４国道,1,55,120.825447,29.6859112,12
１０４国道,1,55,120.825134,29.6854706,12
１０４国道,1,55,120.824837,29.6851063,12
１０４国道,1,55,120.824318,29.6845913,12
１０４国道,1,55,120.823708,29.6841068,12
１０４国道,1,55,120.822655,29.6834087,12
１０４国道,1,55,120.821877,29.682888,12
１０４国道,1,55,120.821388,29.6825066,12
１０４国道,1,55,120.82103,29.6822128,12
１０４国道,1,55,120.820633,29.6817818,12
１０４国道,1,55,120.819878,29.6807823,12
１０４国道,1,55,120.819443,29.6800575,12
１０４国道,1,55,120.819138,29.679369,12
１０４国道,1,55,120.818932,29.6787376,12
１０４国道,1,55,120.818817,29.6781464,12
１０４国道,1,55,120.818718,29.6773605,12
１０４国道,1,55,120.818703,29.6770573,12
１０４国道,1,55,120.818741,29.6765194,12
１０４国道,1,55,120.818817,29.6759281,12
１０４国道,1,55,120.818985,29.6752396,12
１０４国道,1,55,120.819191,29.674551,12
１０４国道,1,55,120.81929,29.6742573,12
１０４国道,1,55,120.819374,29.674017,12
１０４国道,1,55,120.820374,29.6721592,12
１０４国道,1,55,120.821007,29.6711464,12
１０４国道,1,55,120.822151,29.6694527,12
１０４国道,1,55,120.822403,29.6690407,12
１０４国道,1,55,120.824142,29.6660671,12
１０４国道,1,55,120.824997,29.6640968,12
１０４国道,1,55,120.825188,29.6636982,12
１０４国道,1,55,120.825607,29.6623917,12
１０４国道,1,55,120.826202,29.6599293,12
１０４国道,1,55,120.826454,29.6583462,12
１０４国道,1,55,120.827019,29.6554394,12
１０４国道,1,55,120.827179,29.6546974,12
１０４国道,1,55,120.827408,29.6538486,12
１０４国道,1,55,120.827682,29.6531162,12
１０４国道,1,55,120.828384,29.6512356,12
１０４国道,1,55,120.828819,29.6498661,12
１０４国道,1,55,120.829048,29.6490269,12
１０４国道,1,55,120.82914,29.6483688,12
１０４国道,1,55,120.829155,29.6476841,12
１０４国道,1,55,120.829102,29.6470718,12
１０４国道,1,55,120.829056,29.6467285,12
１０４国道,1,55,120.828796,29.6452351,12
１０４国道,1,55,120.828766,29.6450748,12
１０４国道,1,55,120.828728,29.6443996,12
１０４国道,1,55,120.828728,29.6438141,12
１０４国道,1,55,120.828835,29.64324,12
１０４国道,1,55,120.828979,29.6427155,12
１０４国道,1,55,120.829185,29.6420765,12
１０４国道,1,55,120.82975,29.640667,12
１０４国道,1,55,120.830559,29.6387062,12
１０４国道,1,55,120.830864,29.6379414,12
１０４国道,1,55,120.831024,29.6374054,12
１０４国道,1,55,120.831306,29.6363106,12
１０４国道,1,55,120.831528,29.6352673,12
１０４国道,1,55,120.831566,29.6350403,12
１０４国道,1,55,120.831635,29.6345997,12
１０４国道,1,55,120.831772,29.6331921,12
１０４国道,1,55,120.831848,29.6313324,12
１０４国道,1,55,120.831894,29.6289597,12
１０４国道,1,55,120.831947,29.6275558,12
１０４国道,1,55,120.832039,29.6263504,12
１０４国道,1,55,120.832199,29.6246262,12
１０４国道,1,55,120.832565,29.6223335,12
１０４国道,1,55,120.832817,29.6212349,12
１０４国道,1,55,120.833069,29.6201725,12
１０４国道,1,55,120.833572,29.618084,12
１０４国道,1,55,120.834167,29.6156883,12
１０４国道,1,55,120.834633,29.6137962,12
１０４国道,1,55,120.834686,29.6135063,12
１０４国道,1,55,120.834732,29.6133251,12
１０４国道,1,55,120.834755,29.6132584,12
１０４国道,1,55,120.835068,29.6118793,12
１０４国道,1,55,120.835251,29.6110401,12
１０４国道,1,55,120.835411,29.609724,12
１０４国道,1,55,120.835487,29.6086578,12
１０４国道,1,55,120.835442,29.6080399,12
１０４国道,1,55,120.835251,29.6074524,12
１０４国道,1,55,120.83474,29.6064053,12
１０４国道,1,55,120.834007,29.6051598,12
１０４国道,1,55,120.83374,29.6046886,12
１０４国道,1,55,120.832588,29.6023464,12
１０４国道,1,55,120.831268,29.5994663,12
１０４国道,1,55,120.830734,29.5983696,12
１０４国道,1,55,120.830132,29.5969696,12
１０４国道,1,55,120.829704,29.5960979,12
１０４国道,1,55,120.829086,29.5947018,12
１０４国道,1,55,120.8284,29.5933914,12
１０４国道,1,55,120.82811,29.592804,12
１０４国道,1,55,120.82798,29.5925026,12
１０４国道,1,55,120.827919,29.5923061,12
１０４国道,1,55,120.827858,29.5920982,12
１０４国道,1,55,120.827843,29.5919685,12
１０４国道,1,55,120.827812,29.5918617,12
１０４国道,1,55,120.827789,29.591711,12
１０４国道,1,55,120.827789,29.5915241,12
１０４国道,1,55,120.827789,29.5911999,12
１０４国道,1,55,120.827843,29.5909996,12
１０４国道,1,55,120.827873,29.5908794,12
１０４国道,1,55,120.827911,29.5907555,12
１０４国道,1,55,120.827965,29.5906715,12
１０４国道,1,55,120.828094,29.5904713,12
１０４国道,1,55,120.828224,29.5903282,12
１０４国道,1,55,120.828491,29.5901031,12
１０４国道,1,55,120.82859,29.5900269,12
１０４国道,1,55,120.828728,29.5899296,12
１０４国道,1,55,120.828835,29.5898628,12
１０４国道,1,55,120.829048,29.5897369,12
１０４国道,1,55,120.829941,29.5891781,12
１０４国道,1,55,120.829994,29.5891285,12
１０４国道,1,55,120.831863,29.5879326,12
１０４国道,1,55,120.833893,29.5863514,12
１０４国道,1,55,120.834038,29.5862312,12
１０４国道,1,55,120.834244,29.5860538,12
１０４国道,1,55,120.834419,29.5858707,12
１０４国道,1,55,120.834541,29.5856705,12
１０４国道,1,55,120.834633,29.5855103,12
１０４国道,1,55,120.834702,29.5853157,12
１０４国道,1,55,120.83477,29.5851154,12
１０４国道,1,55,120.834808,29.5849686,12
１０４国道,1,55,120.834839,29.5847683,12
１０４国道,1,55,120.834846,29.5845737,12
１０４国道,1,55,120.834854,29.5844707,12
１０４国道,1,55,120.834969,29.582592,12
１０４国道,1,55,120.834984,29.5821991,12
１０４国道,1,55,120.835144,29.5801201,12
１０４国道,1,55,120.835251,29.5778885,12
１０４国道,1,55,120.835312,29.5763111,12
１０４国道,1,55,120.835289,29.5748806,12
１０４国道,1,55,120.83522,29.5740223,12
１０４国道,1,55,120.835205,29.5738888,12
１０４国道,1,55,120.835182,29.5737591,12
１０４国道,1,55,120.835114,29.5735741,12
１０４国道,1,55,120.835075,29.5735683,12
１０４国道,1,55,120.835037,29.5735416,12
１０４国道,1,55,120.834984,29.5735073,12
１０４国道,1,55,120.834953,29.5734539,12
１０４国道,1,55,120.83493,29.5734081,12
１０４国道,1,55,120.834923,29.5733738,12
１０４国道,1,55,120.834915,29.5733242,12
１０４国道,1,55,120.834915,29.5732708,12
１０４国道,1,55,120.83493,29.5732231,12
１０４国道,1,55,120.834946,29.5731773,12
１０４国道,1,55,120.834969,29.5731373,12
１０４国道,1,55,120.835007,29.573103,12
１０４国道,1,55,120.835037,29.5730705,12
１０４国道,1,55,120.835091,29.5730438,12
１０４国道,1,55,120.835136,29.5730267,12
１０４国道,1,55,120.835197,29.5730171,12
１０４国道,1,55,120.834717,29.5695152,12
１０４国道,1,55,120.83429,29.5673504,12
１０４国道,1,55,120.833733,29.5648308,12
１０４国道,1,55,120.833183,29.5623913,12
１０４国道,1,55,120.832939,29.5608406,12
１０４国道,1,55,120.832642,29.5581875,12
１０４国道,1,55,120.832405,29.5557461,12
１０４国道,1,55,120.832336,29.555151,12
１０４国道,1,55,120.832176,29.5535698,12
１０４国道,1,55,120.832115,29.5523243,12
１０４国道,1,55,120.832108,29.5513783,12
１０４国道,1,55,120.832115,29.5504932,12
１０４国道,1,55,120.832199,29.5486526,12
１０４国道,1,55,120.83223,29.5462227,12
１０４国道,1,55,120.832268,29.5453377,12
１０４国道,1,55,120.832253,29.5437565,12
１０４国道,1,55,120.832161,29.5421772,12
１０４国道,1,55,120.832077,29.5411739,12
１０４国道,1,55,120.831894,29.5394039,12
１０４国道,1,55,120.831879,29.5390759,12
１０４国道,1,55,120.831856,29.5387859,12
１０４国道,1,55,120.831741,29.5374718,12
１０４国道,1,55,120.831627,29.5365238,12
１０４国道,1,55,120.831558,29.5361252,12
１０４国道,1,55,120.831429,29.5355244,12
１０４国道,1,55,120.831291,29.5350933,12
１０４国道,1,55,120.831177,29.5346928,12
１０４国道,1,55,120.831108,29.5342617,12
１０４国道,1,55,120.831093,29.5338764,12
１０４国道,1,55,120.831161,29.5333061,12
１０４国道,1,55,120.831367,29.5321865,12
１０４国道,1,55,120.831345,29.5319462,12
１０４国道,1,55,120.831345,29.531786,12
１０４国道,1,55,120.831345,29.5316715,12
１０４国道,1,55,120.831375,29.5315208,12
１０４国道,1,55,120.831451,29.5313816,12
１０４国道,1,55,120.83152,29.5312672,12
１０４国道,1,55,120.83168,29.5311375,12
１０４国道,1,55,120.831856,29.5310669,12
１０４国道,1,55,120.832405,29.53092,12
１０４国道,1,55,120.832916,29.5303116,12
１０４国道,1,55,120.833405,29.529871,12
１０４国道,1,55,120.833954,29.5294495,12
１０４国道,1,55,120.834572,29.5290623,12
１０４国道,1,55,120.835236,29.5287418,12
１０４国道,1,55,120.836212,29.5283642,12
１０４国道,1,55,120.839592,29.5272083,12
１０４国道,1,55,120.839806,29.5271111,12
１０４国道,1,55,120.845337,29.5243378,12
１０４国道,1,55,120.849129,29.5225105,12
１０４国道,1,55,120.85112,29.5215816,12
１０４国道,1,55,120.851562,29.5213547,12
１０４国道,1,55,120.851677,29.5212936,12
１０４国道,1,55,120.851715,29.5212669,12
１０４国道,1,55,120.852341,29.5208225,12
１０４国道,1,55,120.853065,29.5201683,12
１０４国道,1,55,120.853592,29.5196171,12
１０４国道,1,55,120.853958,29.5190983,12
１０４国道,1,55,120.854454,29.5182571,12
１０４国道,1,55,120.854492,29.5182095,12
１０４国道,1,55,120.854584,29.5180054,12
１０４国道,1,55,120.854774,29.5175648,12
１０４国道,1,55,120.854927,29.5171242,12
１０４国道,1,55,120.855072,29.5165462,12
１０４国道,1,55,120.855179,29.5157604,12
１０４国道,1,55,120.855392,29.5141029,12
１０４国道,1,55,120.855537,29.5127869,12
１０４国道,1,55,120.855629,29.5120926,12
１０４国道,1,55,120.855713,29.5116405,12
１０４国道,1,55,120.855911,29.5109253,12
１０４国道,1,55,120.85614,29.5103283,12
１０４国道,1,55,120.856606,29.5093784,12
１０４国道,1,55,120.857063,29.508543,12
１０４国道,1,55,120.858131,29.5066128,12
１０４国道,1,55,120.859131,29.5049515,12
１０４国道,1,55,120.859634,29.5041962,12
１０４国道,1,55,120.860115,29.5035725,12
１０４国道,1,55,120.860741,29.5029202,12
１０４国道,1,55,120.861191,29.5024586,12
１０４国道,1,55,120.86203,29.5017643,12
１０４国道,1,55,120.863167,29.5009422,12
１０４国道,1,55,120.865082,29.4998932,12
１０４国道,1,55,120.868141,29.4982891,12
１０４国道,1,55,120.869217,29.4977207,12
１０４国道,1,55,120.86985,29.4974003,12
１０４国道,1,55,120.871574,29.4964275,12
１０４国道,1,55,120.874329,29.4947605,12
１０４国道,1,55,120.879021,29.4916,12
１０４国道,1,55,120.880569,29.4905739,12
舜江东路,1,50,120.864426,30.0189152,13
舜江东路,1,50,120.864052,30.0185776,13
舜江东路,1,50,120.863785,30.0183163,13
舜江东路,1,50,120.863663,30.018177,13
舜江东路,1,50,120.863556,30.0180664,13
舜江东路,1,50,120.863396,30.017849,13
舜江东路,1,50,120.863274,30.0176849,13
舜江东路,1,50,120.863213,30.0176048,13
舜江东路,1,50,120.863136,30.0174885,13
舜江东路,1,50,120.8629,30.0170174,13
舜江东路,1,50,120.862839,30.0168495,13
迎宾大道,1,50,120.891144,30.0325909,14
迎宾大道,1,50,120.893051,30.0352802,14
迎宾大道,1,50,120.893555,30.0359821,14
迎宾大道,1,50,120.895256,30.0383873,14
迎宾大道,1,50,120.896416,30.0400219,14
迎宾大道,1,50,120.897278,30.0413017,14
迎宾大道,1,50,120.898285,30.042738,14
迎宾大道,1,50,120.899857,30.0448971,14
迎宾大道,1,50,120.89994,30.0449867,14
迎宾大道,1,50,120.900024,30.045063,14
迎宾大道,1,50,120.900124,30.0451241,14
迎宾大道,1,50,120.900223,30.0451508,14
迎宾大道,1,50,120.900299,30.0451336,14
迎宾大道,1,50,120.900391,30.0451241,14
迎宾大道,1,50,120.900452,30.0451298,14
迎宾大道,1,50,120.900513,30.0451336,14
迎宾大道,1,50,120.900589,30.0451508,14
迎宾大道,1,50,120.900658,30.0451736,14
迎宾大道,1,50,120.900711,30.0452003,14
迎宾大道,1,50,120.900772,30.0452442,14
迎宾大道,1,50,120.900826,30.0452881,14
迎宾大道,1,50,120.900871,30.0453472,14
迎宾大道,1,50,120.900909,30.0453911,14
迎宾大道,1,50,120.900925,30.0454483,14
迎宾大道,1,50,120.90094,30.0455112,14
迎宾大道,1,50,120.900963,30.0455742,14
迎宾大道,1,50,120.900963,30.0456524,14
迎宾大道,1,50,120.900948,30.0457325,14
迎宾大道,1,50,120.900932,30.0458088,14
迎宾大道,1,50,120.900909,30.0458794,14
迎宾大道,1,50,120.900879,30.045929,14
迎宾大道,1,50,120.900833,30.0459785,14
迎宾大道,1,50,120.900856,30.0461159,14
迎宾大道,1,50,120.900871,30.0462132,14
迎宾大道,1,50,120.900909,30.04632,14
迎宾大道,1,50,120.90094,30.0464134,14
迎宾大道,1,50,120.901016,30.0465202,14
迎宾大道,1,50,120.901886,30.0477238,14
迎宾大道,1,50,120.904152,30.0509605,14
迎宾大道,1,50,120.905106,30.0523415,14
迎宾大道,1,50,120.905396,30.0527248,14
迎宾大道,1,50,120.905579,30.0530491,14
迎宾大道,1,45,120.90554,30.0530853,15
迎宾大道,1,45,120.905396,30.0529995,15
迎宾大道,1,45,120.905281,30.0529194,15
迎宾大道,1,45,120.90519,30.052845,15
迎宾大道,1,45,120.904892,30.0525513,15
迎宾大道,1,45,120.903732,30.0509815,15
迎宾大道,1,45,120.903206,30.0503464,15
迎宾大道,1,45,120.902382,30.0493832,15
迎宾大道,1,45,120.902061,30.049017,15
迎宾大道,1,45,120.901917,30.0488396,15
迎宾大道,1,45,120.901833,30.048645,15
迎宾大道,1,45,120.901741,30.0484219,15
迎宾大道,1,45,120.90168,30.0481415,15
迎宾大道,1,45,120.901604,30.0477028,15
迎宾大道,1,45,120.90155,30.047493,15
迎宾大道,1,45,120.901505,30.0473728,15
迎宾大道,1,45,120.901443,30.0472584,15
迎宾大道,1,45,120.900963,30.0465508,15
迎宾大道,1,45,120.900887,30.0464439,15
迎宾大道,1,45,120.900818,30.0463772,15
迎宾大道,1,45,120.900749,30.0463104,15
迎宾大道,1,45,120.900658,30.046236,15
迎宾大道,1,45,120.900551,30.0461559,15
迎宾大道,1,45,120.900444,30.0461769,15
迎宾大道,1,45,120.900391,30.0461769,15
迎宾大道,1,45,120.900337,30.0461731,15
迎宾大道,1,45,120.90023,30.0461464,15
迎宾大道,1,45,120.900162,30.0461235,15
迎宾大道,1,45,120.900108,30.0461025,15
迎宾大道,1,45,120.900047,30.0460529,15
迎宾大道,1,45,120.899963,30.0459785,15
迎宾大道,1,45,120.899925,30.0459251,15
迎宾大道,1,45,120.899895,30.0458622,15
迎宾大道,1,45,120.899864,30.045805,15
迎宾大道,1,45,120.899841,30.0457325,15
迎宾大道,1,45,120.899841,30.0456657,15
迎宾大道,1,45,120.899849,30.0455475,15
迎宾大道,1,45,120.899857,30.0454979,15
迎宾大道,1,45,120.899887,30.0454483,15
迎宾大道,1,45,120.89991,30.045414,15
迎宾大道,1,51,120.897209,30.0413074,16
迎宾大道,1,51,120.896362,30.0400486,16
迎宾大道,1,51,120.895088,30.0382442,16
迎宾大道,1,51,120.892975,30.035284,16
迎宾大道,1,50,120.89106,30.0325737,17
迎宾大道,1,50,120.889946,30.0310001,17
迎宾大道,1,50,120.888336,30.0287209,17
迎宾大道,1,50,120.887695,30.0278358,17
迎宾大道,1,50,120.887428,30.0274754,17
迎宾大道,1,50,120.886597,30.026329,17
３２９国道,1,50,120.813011,30.0102882,18
３２９国道,1,50,120.813278,30.0103512,18
３２９国道,1,50,120.813278,30.0105019,18
３２９国道,1,50,120.813286,30.011591,18
３２９国道,1,50,120.813354,30.0126572,18
３２９国道,1,50,120.813484,30.0136852,18
３２９国道,1,50,120.813667,30.0148621,18
３２９国道,1,50,120.81398,30.0163193,18
３２９国道,1,50,120.814522,30.0179119,18
３２９国道,1,50,120.815155,30.0193996,18
３２９国道,1,50,120.815895,30.0207958,18
３２９国道,1,50,120.817047,30.0227146,18
３２９国道,1,50,120.819145,30.0251503,18
３２９国道,1,50,120.820473,30.026432,18
３２９国道,1,50,120.822578,30.0281467,18
３２９国道,1,50,120.825294,30.030302,18
３２９国道,1,50,120.833122,30.0364838,18
３２９国道,1,50,120.844109,30.0451603,18
３２９国道,1,50,120.849831,30.0497246,18
３２９国道,1,50,120.851143,30.050663,18
３２９国道,1,50,120.851982,30.051178,18
３２９国道,1,50,120.852585,30.0514793,18
３２９国道,1,50,120.853264,30.0517693,18
３２９国道,1,50,120.854446,30.0522137,18
３２９国道,1,50,120.854744,30.0523205,18
３２９国道,1,50,120.855072,30.0524082,18
３２９国道,1,50,120.855659,30.0525475,18
３２９国道,1,50,120.856354,30.0526676,18
３２９国道,1,50,120.857277,30.0527782,18
３２９国道,1,50,120.858025,30.052845,18
３２９国道,1,50,120.858597,30.0528851,18
３２９国道,1,50,120.859055,30.0528851,18
３２９国道,1,50,120.859535,30.0528717,18
３２９国道,1,50,120.860199,30.0528259,18
３２９国道,1,50,120.863434,30.0523472,18
３２９国道,1,50,120.866447,30.0518703,18
３２９国道,1,50,120.871399,30.051115,18
３２９国道,1,50,120.873405,30.0509014,18
３２９国道,1,50,120.875397,30.0507908,18
３２９国道,1,50,120.878082,30.050703,18
３２９国道,1,50,120.878372,30.0506935,18
３２９国道,1,50,120.879074,30.050663,18
３２９国道,1,50,120.882988,30.0504799,18
